product_id,summary,review,rating
6072,What I think about the Pirate's Booty white cheddar,"I received this package yesterday in a very sturdy box and last night I decided to try them and they are sooooooooooooo delicious.  The cheese doesn't get on your fingers or hand like the orange balls and they are fresh. The only problem is that you can't stop eating them.  They just melt in your mouth and they are crunchie.  You can be sure that when I am almost done with them, I will order them again.  I would give these twenty stars if I could plus working as a Court Stenographer in court, I am aware of identity theft and I know when I order something from Amazon, my identity and my card is safe.",5.0
5436,"Kid didn't like it, I didn't like it.","Since this was for a child, since the child didn't like it...it kind of goes without saying that I didn't like it, either.  Rather than taking to this formula, the reaction was more of a &#34;get this away from me as soon as possible,&#34; so we won't be buying it anymore.  Which is kind of a good thing, as I was hesitant to even try this, as soy is quite the versatile food - but with a large array of negative &#34;side effects,&#34; regardless of how it's prepared.All in all, I wouldn't recommend this...nor would the child that wouldn't drink it.",2.0
7563,Good product but expensive.,"This product is of excellent quality since it is made from brown rice. I gave it only 4 stars because of the price which is $5.66 a pound. Walmart sells Natto rice pasta at $3.48 a pound. It is easier to work with because it comes in spaghetti-like strands. Annie Chun's seems to be one strand wrapped over and over which is a little more difficult to handle. Both products make great pad Thai noodles with peanut sauce. Just whisk together one tablespoon of creamy peanut butter (per 8 ounces), 2 tablespoons of soy sauce and some chili pepper to taste. Toss with the cooked noodles and top with green onions,peanuts, and a little lime or lemon juice. Delicious!",4.0
240,"Misleading description, but nice plant.","The first tree I ordered was badly scarred by wires.  The company replaced it quickly with a very nice tree that had a great shape.  The ficus is great if you have little natural light.  My apartment is very dark and the tree did fine off of the artificial light.  That said, this is NOT a tree for beginners.  Ficus are notoriously finicky.  They like regular water and the same light conditions day after day.  Each time you vary the routiine significantly, it will drop all of its leaves.  Moreover, this plant was hard to water.  The pot doesn't have enough room for the water to soak in, so I had to use a spray bottle and lots of patience.  It needs to be watered daily.In short: good choice if you just don't have any good light, bad, bad choice for a first Bonsai or if you are forgetful or travel.",3.0
5725,not balanced between cocoa and spice,I expected more cocoa but its rather like more a spice tea... but not as delicious as chai.. if you want spicy just go for chai. definitely this is not cocoa tea at all. i do not see a point to buy this tea again..,2.0
6709,"Not my ""cup of tea"" :)","This tea just isn't for me--I thought it was a little gross. It didn't seem to taste like chocolate OR hazelnuts.I don't really think it had much taste at all, really.  Pretty disappointing. I didn't add any sugar to it, so perhaps the flavor would change a little with some sweetness?",2.0
696,Mellow floral smell and taste.  Wonderful Raw Honey,"This is definitely different (even though the packaging looks similar) to the other honey I have boughtY.S. Eco Bee Farms Raw Honey - 22 oz.  This honey is a whole food and avoids all of the processes that are involved with making that other honey that is available on the grocers shelves.I love the raw (spun) kind of honey.  The thickness and the taste of flowers (you can get an idea of what types of flowers the bees visited) give this particular brand a light, floral taste.My bottle had a crystallized layer at the top that was almost waxy.  This added to the flavor and texture and was not a problem.  As others have mentioned, this can be softened by placing the bottle in hot water.  I find that this honey is great on my Udi's GF bread as toastUdi's Gluten Free Whole Grain Bread (1 Case).  A spoonful of the honey is great for the throat and just feels good.Love it.",5.0
1884,"Considering the perks, it's worth a try","By itself, the flavor is a bit odd, but considering what it doesn't have (calories, fat, sugar) it's worth a try to mix with a regular salad dressing or use as a sauce on casseroles, fish, or chicken that you are reaheating in the microwave or under the broiler. The Walden Farms company is a boon to diabetics and others on restricted diets.",3.0
6959,Pass this one by!,"ThinkThin Chocolate Fudge Gluten Free bars may very well be the worse bar that I have ever tasted. Think of everything that the words ""chocolate fudge"" create in your mind. This is none of those. It has a very strange texture as well. Total pass!",2.0
6366,Tastes a little flour-y,I love Annie's but I'll never go back to the powder stuff after having their deluxe Mac n cheese!!! So delicious and I prefer it over the regular. Add a little butter and it's super creamy!!,3.0
119,Really vibrant colors for just a little dye,"Yeah, this dye is tasteless as advertised!  I know there are already a million 5 star reviews but I thought I would join the chorus anyways. The dyes here are really vibrant and most importantly tasteless. This allows you to make really beautiful fondant cakes.  I literally put like 1 drop of this dye gel in about a 4"" ball of fondant and it came out the shade I wanted. The colors are pretty much full spectrum of the rainbow plus black. You can mix and match if you want to get more colors. I found it very easy to use. There are instructions on the box. I paired this with purchased fondant and made a very lovely orange, red, and black Halloween themed cake. I can't wait to use these again. For the price of less than $11, I feel like I got a good deal.",5.0
3967,Hamburger Helper disaster,"I did not like the taste of this at all.  The flavor was a bit spicy, and was not what I expected from Hamburger Helper.",2.0
4877,WORSE TASTE EVER ! ! ! !,"always been a huge campbells soup fan.  have been eating it for years.. sorry but this is the worse soup i have ever tasted.i could not even finish one can.. i tried different things to enhance the flavor, but nothing helped.  its just unreal.. surelycampbells did not sample this soup before they put it out for sale.if i could i would give it less than 1 star..lola..",1.0
3078,Misleading...,"Amazon is treating all of McCormick organic Gourmet Collection spices as a single item review. This is why one can see so many different reviews about different spices in one place since a different spice can be selected by scrolling down the flavor option... Different spices taste differently, originated differently and are different genetically. McCormick is an excellent brand, Amazon is the one that needs to get it together. Reviewing so many food items as though presented as a single product is misleading practice by Amazon.",1.0
